STUDY_ID	SAMPLE_ID	HSP90AA1
luad_tcga_pan_can_atlas_2018	TCGA-17-Z019-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z013-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z001-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z022-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z059-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z007-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z050-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z037-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z027-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z062-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z030-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z044-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z048-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z017-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z003-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z051-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z041-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z054-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z045-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z031-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z049-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z060-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z014-01	NA
lusc_tcga_pan_can_atlas_2018	TCGA-18-3406-01	46799.2
lusc_tcga_pan_can_atlas_2018	TCGA-18-3407-01	19188.4
lusc_tcga_pan_can_atlas_2018	TCGA-18-3408-01	36237.9
lusc_tcga_pan_can_atlas_2018	TCGA-18-3410-01	15263.1
lusc_tcga_pan_can_atlas_2018	TCGA-18-3411-01	40900.3
lusc_tcga_pan_can_atlas_2018	TCGA-18-3412-01	38084.5
lusc_tcga_pan_can_atlas_2018	TCGA-18-3414-01	26845.9
lusc_tcga_pan_can_atlas_2018	TCGA-18-3415-01	32608.1
lusc_tcga_pan_can_atlas_2018	TCGA-18-3416-01	56975.1
lusc_tcga_pan_can_atlas_2018	TCGA-18-3417-01	36179.5
lusc_tcga_pan_can_atlas_2018	TCGA-18-3419-01	45515.3
lusc_tcga_pan_can_atlas_2018	TCGA-18-3421-01	46581.1
lusc_tcga_pan_can_atlas_2018	TCGA-18-4083-01	34291
lusc_tcga_pan_can_atlas_2018	TCGA-18-4086-01	43022.2
lusc_tcga_pan_can_atlas_2018	TCGA-18-4721-01	43074.2
lusc_tcga_pan_can_atlas_2018	TCGA-18-5592-01	30266.8
lusc_tcga_pan_can_atlas_2018	TCGA-21-1071-01	42577.9
lusc_tcga_pan_can_atlas_2018	TCGA-21-1072-01	51224.8
lusc_tcga_pan_can_atlas_2018	TCGA-21-1075-01	34185.1
lusc_tcga_pan_can_atlas_2018	TCGA-21-1076-01	24130.6
lusc_tcga_pan_can_atlas_2018	TCGA-21-1079-01	37200.6
lusc_tcga_pan_can_atlas_2018	TCGA-21-1080-01	28203.8
lusc_tcga_pan_can_atlas_2018	TCGA-21-1081-01	43766.2
lusc_tcga_pan_can_atlas_2018	TCGA-21-1082-01	31252
lusc_tcga_pan_can_atlas_2018	TCGA-21-5782-01	25019.1
lusc_tcga_pan_can_atlas_2018	TCGA-21-5783-01	52368.3
lusc_tcga_pan_can_atlas_2018	TCGA-21-5784-01	30019.2
lusc_tcga_pan_can_atlas_2018	TCGA-21-5786-01	28907.3
lusc_tcga_pan_can_atlas_2018	TCGA-21-5787-01	25966.7
lusc_tcga_pan_can_atlas_2018	TCGA-22-1000-01	19001.7
lusc_tcga_pan_can_atlas_2018	TCGA-22-1002-01	20317.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-1005-01	19272.4
lusc_tcga_pan_can_atlas_2018	TCGA-22-1011-01	20140.5
lusc_tcga_pan_can_atlas_2018	TCGA-22-1012-01	16365.1
lusc_tcga_pan_can_atlas_2018	TCGA-22-1016-01	28774.8
lusc_tcga_pan_can_atlas_2018	TCGA-22-1017-01	19174.2
lusc_tcga_pan_can_atlas_2018	TCGA-22-4591-01	20703.9
lusc_tcga_pan_can_atlas_2018	TCGA-22-4593-01	21405.3
lusc_tcga_pan_can_atlas_2018	TCGA-22-4594-01	25065.2
lusc_tcga_pan_can_atlas_2018	TCGA-22-4595-01	47882.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-4596-01	17284.8
lusc_tcga_pan_can_atlas_2018	TCGA-22-4599-01	35925.3
lusc_tcga_pan_can_atlas_2018	TCGA-22-4601-01	23855.3
lusc_tcga_pan_can_atlas_2018	TCGA-22-4604-01	22509.2
lusc_tcga_pan_can_atlas_2018	TCGA-22-4605-01	21555.1
lusc_tcga_pan_can_atlas_2018	TCGA-22-4607-01	21339.5
lusc_tcga_pan_can_atlas_2018	TCGA-22-4609-01	19660.2
lusc_tcga_pan_can_atlas_2018	TCGA-22-4613-01	39885.8
lusc_tcga_pan_can_atlas_2018	TCGA-22-5471-01	23646.3
lusc_tcga_pan_can_atlas_2018	TCGA-22-5472-01	19440.4
lusc_tcga_pan_can_atlas_2018	TCGA-22-5473-01	36360.4
lusc_tcga_pan_can_atlas_2018	TCGA-22-5474-01	26960.9
lusc_tcga_pan_can_atlas_2018	TCGA-22-5477-01	22918.4
lusc_tcga_pan_can_atlas_2018	TCGA-22-5478-01	25186.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-5479-01	45181.2
lusc_tcga_pan_can_atlas_2018	TCGA-22-5480-01	12121.5
lusc_tcga_pan_can_atlas_2018	TCGA-22-5481-01	21052.1
lusc_tcga_pan_can_atlas_2018	TCGA-22-5482-01	37459.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-5483-01	35220.3
lusc_tcga_pan_can_atlas_2018	TCGA-22-5485-01	50939.9
lusc_tcga_pan_can_atlas_2018	TCGA-22-5489-01	16307.1
lusc_tcga_pan_can_atlas_2018	TCGA-22-5491-01	35777.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-5492-01	29324.6
lusc_tcga_pan_can_atlas_2018	TCGA-22-A5C4-01	34357.5
lusc_tcga_pan_can_atlas_2018	TCGA-33-4532-01	48829.7
lusc_tcga_pan_can_atlas_2018	TCGA-33-4533-01	44892.5
lusc_tcga_pan_can_atlas_2018	TCGA-33-4538-01	27514.8
lusc_tcga_pan_can_atlas_2018	TCGA-33-4547-01	22204.4
lusc_tcga_pan_can_atlas_2018	TCGA-33-4566-01	33655.9
lusc_tcga_pan_can_atlas_2018	TCGA-33-4582-01	41091.7
lusc_tcga_pan_can_atlas_2018	TCGA-33-4583-01	36778.6
lusc_tcga_pan_can_atlas_2018	TCGA-33-4586-01	26789
lusc_tcga_pan_can_atlas_2018	TCGA-33-4587-01	47492.9
lusc_tcga_pan_can_atlas_2018	TCGA-33-4589-01	47092.7
lusc_tcga_pan_can_atlas_2018	TCGA-33-6738-01	27020
lusc_tcga_pan_can_atlas_2018	TCGA-33-A4WN-01	17085.2
lusc_tcga_pan_can_atlas_2018	TCGA-33-A5GW-01	28896.7
lusc_tcga_pan_can_atlas_2018	TCGA-33-AAS8-01	37918.3
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASB-01	35265.4
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASD-01	39202.7
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASI-01	31028
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASJ-01	35624.8
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASL-01	29518.2
lusc_tcga_pan_can_atlas_2018	TCGA-34-2596-01	19058.4
lusc_tcga_pan_can_atlas_2018	TCGA-34-2600-01	12668.6
lusc_tcga_pan_can_atlas_2018	TCGA-34-2604-01	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-2605-01	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-2608-01	22127.9
lusc_tcga_pan_can_atlas_2018	TCGA-34-2609-01	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-5231-01	26775.1
lusc_tcga_pan_can_atlas_2018	TCGA-34-5232-01	32694.2
lusc_tcga_pan_can_atlas_2018	TCGA-34-5234-01	20554.6
lusc_tcga_pan_can_atlas_2018	TCGA-34-5236-01	23381.9
lusc_tcga_pan_can_atlas_2018	TCGA-34-5239-01	20566
lusc_tcga_pan_can_atlas_2018	TCGA-34-5240-01	59184.9
lusc_tcga_pan_can_atlas_2018	TCGA-34-5241-01	22946.1
lusc_tcga_pan_can_atlas_2018	TCGA-34-5927-01	19161.2
lusc_tcga_pan_can_atlas_2018	TCGA-34-5928-01	17713
lusc_tcga_pan_can_atlas_2018	TCGA-34-5929-01	16298.4
lusc_tcga_pan_can_atlas_2018	TCGA-34-7107-01	25515.7
lusc_tcga_pan_can_atlas_2018	TCGA-34-8454-01	19675.9
lusc_tcga_pan_can_atlas_2018	TCGA-34-8455-01	16174.5
lusc_tcga_pan_can_atlas_2018	TCGA-34-8456-01	20236.2
lusc_tcga_pan_can_atlas_2018	TCGA-34-A5IX-01	17415.5
lusc_tcga_pan_can_atlas_2018	TCGA-37-3783-01	40383.7
lusc_tcga_pan_can_atlas_2018	TCGA-37-3789-01	38360.1
lusc_tcga_pan_can_atlas_2018	TCGA-37-3792-01	49060.6
lusc_tcga_pan_can_atlas_2018	TCGA-37-4129-01	20264.7
lusc_tcga_pan_can_atlas_2018	TCGA-37-4130-01	23773.6
lusc_tcga_pan_can_atlas_2018	TCGA-37-4132-01	35630
lusc_tcga_pan_can_atlas_2018	TCGA-37-4133-01	29977.5
lusc_tcga_pan_can_atlas_2018	TCGA-37-4135-01	51705.7
lusc_tcga_pan_can_atlas_2018	TCGA-37-4141-01	30874.5
lusc_tcga_pan_can_atlas_2018	TCGA-37-5819-01	40414.4
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EL-01	21917
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EN-01	18992.9
lusc_tcga_pan_can_atlas_2018	TCGA-39-5011-01	22033.3
lusc_tcga_pan_can_atlas_2018	TCGA-39-5016-01	17975
lusc_tcga_pan_can_atlas_2018	TCGA-39-5019-01	19257.6
lusc_tcga_pan_can_atlas_2018	TCGA-39-5021-01	20292.7
lusc_tcga_pan_can_atlas_2018	TCGA-39-5022-01	31711.4
lusc_tcga_pan_can_atlas_2018	TCGA-39-5024-01	21604.9
lusc_tcga_pan_can_atlas_2018	TCGA-39-5027-01	42424.3
lusc_tcga_pan_can_atlas_2018	TCGA-39-5028-01	22871.1
lusc_tcga_pan_can_atlas_2018	TCGA-39-5029-01	42118.1
lusc_tcga_pan_can_atlas_2018	TCGA-39-5030-01	17383.3
lusc_tcga_pan_can_atlas_2018	TCGA-39-5031-01	33321.3
lusc_tcga_pan_can_atlas_2018	TCGA-39-5034-01	33676.3
lusc_tcga_pan_can_atlas_2018	TCGA-39-5035-01	17642
lusc_tcga_pan_can_atlas_2018	TCGA-39-5036-01	47120.8
lusc_tcga_pan_can_atlas_2018	TCGA-39-5037-01	39133.1
lusc_tcga_pan_can_atlas_2018	TCGA-39-5039-01	30455
lusc_tcga_pan_can_atlas_2018	TCGA-39-5040-01	15210.7
lusc_tcga_pan_can_atlas_2018	TCGA-43-2576-01	17427.4
lusc_tcga_pan_can_atlas_2018	TCGA-43-2578-01	37928.5
lusc_tcga_pan_can_atlas_2018	TCGA-43-2581-01	22670.6
lusc_tcga_pan_can_atlas_2018	TCGA-43-3394-01	22295.5
lusc_tcga_pan_can_atlas_2018	TCGA-43-3920-01	17523.5
lusc_tcga_pan_can_atlas_2018	TCGA-43-5668-01	17208.9
lusc_tcga_pan_can_atlas_2018	TCGA-43-5670-01	14588
lusc_tcga_pan_can_atlas_2018	TCGA-43-6143-01	51643.2
lusc_tcga_pan_can_atlas_2018	TCGA-43-6647-01	17705.1
lusc_tcga_pan_can_atlas_2018	TCGA-43-6770-01	26882.8
lusc_tcga_pan_can_atlas_2018	TCGA-43-6771-01	18346.5
lusc_tcga_pan_can_atlas_2018	TCGA-43-6773-01	18635.4
lusc_tcga_pan_can_atlas_2018	TCGA-43-7656-01	24050
lusc_tcga_pan_can_atlas_2018	TCGA-43-7657-01	20095.9
lusc_tcga_pan_can_atlas_2018	TCGA-43-7658-01	25167.4
lusc_tcga_pan_can_atlas_2018	TCGA-43-8115-01	32588.2
lusc_tcga_pan_can_atlas_2018	TCGA-43-8116-01	20856
lusc_tcga_pan_can_atlas_2018	TCGA-43-8118-01	40160.5
lusc_tcga_pan_can_atlas_2018	TCGA-43-A474-01	52826.4
lusc_tcga_pan_can_atlas_2018	TCGA-43-A475-01	13959.3
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56U-01	17736.3
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56V-01	52607.8
lusc_tcga_pan_can_atlas_2018	TCGA-46-3765-01	16043.6
lusc_tcga_pan_can_atlas_2018	TCGA-46-3766-01	22041.8
lusc_tcga_pan_can_atlas_2018	TCGA-46-3767-01	21171.9
lusc_tcga_pan_can_atlas_2018	TCGA-46-3768-01	23967.1
lusc_tcga_pan_can_atlas_2018	TCGA-46-3769-01	21125.1
lusc_tcga_pan_can_atlas_2018	TCGA-46-6025-01	27328.2
lusc_tcga_pan_can_atlas_2018	TCGA-46-6026-01	10283.9
lusc_tcga_pan_can_atlas_2018	TCGA-51-4079-01	34755
lusc_tcga_pan_can_atlas_2018	TCGA-51-4080-01	28977.4
lusc_tcga_pan_can_atlas_2018	TCGA-51-4081-01	40460.9
lusc_tcga_pan_can_atlas_2018	TCGA-52-7622-01	20850.9
lusc_tcga_pan_can_atlas_2018	TCGA-52-7809-01	32505.9
lusc_tcga_pan_can_atlas_2018	TCGA-52-7810-01	21915.4
lusc_tcga_pan_can_atlas_2018	TCGA-52-7811-01	45973.1
lusc_tcga_pan_can_atlas_2018	TCGA-52-7812-01	35976.4
lusc_tcga_pan_can_atlas_2018	TCGA-56-1622-01	71874.9999999999
lusc_tcga_pan_can_atlas_2018	TCGA-56-5897-01	19991.7
lusc_tcga_pan_can_atlas_2018	TCGA-56-5898-01	22472.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-6545-01	16232.3
lusc_tcga_pan_can_atlas_2018	TCGA-56-6546-01	44293.1
lusc_tcga_pan_can_atlas_2018	TCGA-56-7221-01	41984.9
lusc_tcga_pan_can_atlas_2018	TCGA-56-7222-01	40014.3
lusc_tcga_pan_can_atlas_2018	TCGA-56-7223-01	50729.2
lusc_tcga_pan_can_atlas_2018	TCGA-56-7579-01	29326.4
lusc_tcga_pan_can_atlas_2018	TCGA-56-7580-01	24351.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-7582-01	30727.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-7730-01	30180.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-7731-01	30127.9
lusc_tcga_pan_can_atlas_2018	TCGA-56-7822-01	40981.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-7823-01	33420.7
lusc_tcga_pan_can_atlas_2018	TCGA-56-8082-01	15589.1
lusc_tcga_pan_can_atlas_2018	TCGA-56-8083-01	24019.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-8201-01	24862
lusc_tcga_pan_can_atlas_2018	TCGA-56-8304-01	51645.1
lusc_tcga_pan_can_atlas_2018	TCGA-56-8305-01	32327.5
lusc_tcga_pan_can_atlas_2018	TCGA-56-8307-01	12764.3
lusc_tcga_pan_can_atlas_2018	TCGA-56-8308-01	15472.4
lusc_tcga_pan_can_atlas_2018	TCGA-56-8309-01	11394.3
lusc_tcga_pan_can_atlas_2018	TCGA-56-8503-01	12465.2
lusc_tcga_pan_can_atlas_2018	TCGA-56-8504-01	80319.9
lusc_tcga_pan_can_atlas_2018	TCGA-56-8622-01	12826.9
lusc_tcga_pan_can_atlas_2018	TCGA-56-8623-01	19640.2
lusc_tcga_pan_can_atlas_2018	TCGA-56-8624-01	19114.8
lusc_tcga_pan_can_atlas_2018	TCGA-56-8625-01	30122.3
lusc_tcga_pan_can_atlas_2018	TCGA-56-8626-01	14474.5
lusc_tcga_pan_can_atlas_2018	TCGA-56-8628-01	13552.8
lusc_tcga_pan_can_atlas_2018	TCGA-56-8629-01	17949.7
lusc_tcga_pan_can_atlas_2018	TCGA-56-A49D-01	20767.1
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BW-01	20695.8
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BX-01	31586.8
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BY-01	20620.2
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZJ-01	13644.2
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZK-01	59494.9
lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DR-01	22662.5
lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DS-01	19239.6
lusc_tcga_pan_can_atlas_2018	TCGA-56-A62T-01	40732.2
lusc_tcga_pan_can_atlas_2018	TCGA-58-8386-01	40338
lusc_tcga_pan_can_atlas_2018	TCGA-58-8387-01	17250.1
lusc_tcga_pan_can_atlas_2018	TCGA-58-8388-01	12910.9
lusc_tcga_pan_can_atlas_2018	TCGA-58-8390-01	21991.1
lusc_tcga_pan_can_atlas_2018	TCGA-58-8391-01	45371.4
lusc_tcga_pan_can_atlas_2018	TCGA-58-8392-01	32328.6
lusc_tcga_pan_can_atlas_2018	TCGA-58-8393-01	26973.9
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46J-01	32807.8
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46K-01	31338.9
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46L-01	18679.8
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46M-01	19930
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46N-01	44576.1
lusc_tcga_pan_can_atlas_2018	TCGA-60-2695-01	27191.7
lusc_tcga_pan_can_atlas_2018	TCGA-60-2697-01	23254.1
lusc_tcga_pan_can_atlas_2018	TCGA-60-2698-01	31035
lusc_tcga_pan_can_atlas_2018	TCGA-60-2703-01	36907.2
lusc_tcga_pan_can_atlas_2018	TCGA-60-2704-01	25942.8
lusc_tcga_pan_can_atlas_2018	TCGA-60-2706-01	35263
lusc_tcga_pan_can_atlas_2018	TCGA-60-2707-01	27858.4
lusc_tcga_pan_can_atlas_2018	TCGA-60-2708-01	29234.9
lusc_tcga_pan_can_atlas_2018	TCGA-60-2709-01	18402.2
lusc_tcga_pan_can_atlas_2018	TCGA-60-2710-01	15646.5
lusc_tcga_pan_can_atlas_2018	TCGA-60-2711-01	21398.1
lusc_tcga_pan_can_atlas_2018	TCGA-60-2713-01	13683.3
lusc_tcga_pan_can_atlas_2018	TCGA-60-2714-01	12439.4
lusc_tcga_pan_can_atlas_2018	TCGA-60-2716-01	18150.8
lusc_tcga_pan_can_atlas_2018	TCGA-60-2719-01	18637.3
lusc_tcga_pan_can_atlas_2018	TCGA-60-2720-01	12828.3
lusc_tcga_pan_can_atlas_2018	TCGA-60-2721-01	16448.5
lusc_tcga_pan_can_atlas_2018	TCGA-60-2722-01	60471.5
lusc_tcga_pan_can_atlas_2018	TCGA-60-2723-01	31157.5
lusc_tcga_pan_can_atlas_2018	TCGA-60-2724-01	36141
lusc_tcga_pan_can_atlas_2018	TCGA-60-2725-01	18943.5
lusc_tcga_pan_can_atlas_2018	TCGA-60-2726-01	19648.8
lusc_tcga_pan_can_atlas_2018	TCGA-63-5128-01	35232.8
lusc_tcga_pan_can_atlas_2018	TCGA-63-5131-01	16361.8
lusc_tcga_pan_can_atlas_2018	TCGA-63-6202-01	17455.2
lusc_tcga_pan_can_atlas_2018	TCGA-63-7020-01	30014.9
lusc_tcga_pan_can_atlas_2018	TCGA-63-7021-01	19511
lusc_tcga_pan_can_atlas_2018	TCGA-63-7022-01	20297.1
lusc_tcga_pan_can_atlas_2018	TCGA-63-7023-01	18672
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5M9-01	56755.2
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MB-01	21148
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MG-01	20718.6
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MH-01	22975.2
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MI-01	27426.2
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MJ-01	45320.4
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5ML-01	21197.3
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MM-01	32794.9
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MN-01	30415.1
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MP-01	11179.3
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MR-01	38605.2
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MS-01	15028.3
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MT-01	21572.4
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MU-01	39560.9
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MV-01	17019.4
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MW-01	13760
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MY-01	24767.3
lusc_tcga_pan_can_atlas_2018	TCGA-66-2727-01	58118.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2734-01	21968.9
lusc_tcga_pan_can_atlas_2018	TCGA-66-2737-01	27458.8
lusc_tcga_pan_can_atlas_2018	TCGA-66-2742-01	24333.2
lusc_tcga_pan_can_atlas_2018	TCGA-66-2744-01	27133.9
lusc_tcga_pan_can_atlas_2018	TCGA-66-2753-01	26710
lusc_tcga_pan_can_atlas_2018	TCGA-66-2754-01	58261.2
lusc_tcga_pan_can_atlas_2018	TCGA-66-2755-01	15178.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2756-01	39234.5
lusc_tcga_pan_can_atlas_2018	TCGA-66-2757-01	25301.8
lusc_tcga_pan_can_atlas_2018	TCGA-66-2758-01	25930.3
lusc_tcga_pan_can_atlas_2018	TCGA-66-2759-01	24035.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2763-01	43165.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2765-01	21634.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2766-01	34124
lusc_tcga_pan_can_atlas_2018	TCGA-66-2767-01	26620.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2768-01	35738.5
lusc_tcga_pan_can_atlas_2018	TCGA-66-2769-01	16628.8
lusc_tcga_pan_can_atlas_2018	TCGA-66-2770-01	29134.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2771-01	55076.3
lusc_tcga_pan_can_atlas_2018	TCGA-66-2773-01	30500.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2777-01	34182.2
lusc_tcga_pan_can_atlas_2018	TCGA-66-2778-01	25472.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2780-01	23864.4
lusc_tcga_pan_can_atlas_2018	TCGA-66-2781-01	29179.2
lusc_tcga_pan_can_atlas_2018	TCGA-66-2782-01	24847.9
lusc_tcga_pan_can_atlas_2018	TCGA-66-2783-01	23737.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2785-01	21988.6
lusc_tcga_pan_can_atlas_2018	TCGA-66-2786-01	20622.3
lusc_tcga_pan_can_atlas_2018	TCGA-66-2787-01	34479.4
lusc_tcga_pan_can_atlas_2018	TCGA-66-2788-01	41579.1
lusc_tcga_pan_can_atlas_2018	TCGA-66-2789-01	25079.2
lusc_tcga_pan_can_atlas_2018	TCGA-66-2790-01	41992.5
lusc_tcga_pan_can_atlas_2018	TCGA-66-2791-01	15217.9
lusc_tcga_pan_can_atlas_2018	TCGA-66-2792-01	24476.8
lusc_tcga_pan_can_atlas_2018	TCGA-66-2793-01	45017.5
lusc_tcga_pan_can_atlas_2018	TCGA-66-2794-01	27792.7
lusc_tcga_pan_can_atlas_2018	TCGA-66-2795-01	26505.4
lusc_tcga_pan_can_atlas_2018	TCGA-66-2800-01	34992.5
lusc_tcga_pan_can_atlas_2018	TCGA-68-7755-01	31304.9
lusc_tcga_pan_can_atlas_2018	TCGA-68-7756-01	30275.4
lusc_tcga_pan_can_atlas_2018	TCGA-68-7757-01	24026.9
lusc_tcga_pan_can_atlas_2018	TCGA-68-8250-01	20355
lusc_tcga_pan_can_atlas_2018	TCGA-68-8251-01	19366.6
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59I-01	24314.9
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59J-01	26728.9
lusc_tcga_pan_can_atlas_2018	TCGA-6A-AB49-01	14366.6
lusc_tcga_pan_can_atlas_2018	TCGA-70-6722-01	28230.5
lusc_tcga_pan_can_atlas_2018	TCGA-70-6723-01	49205.1
lusc_tcga_pan_can_atlas_2018	TCGA-77-6842-01	17059.6
lusc_tcga_pan_can_atlas_2018	TCGA-77-6843-01	12257.4
lusc_tcga_pan_can_atlas_2018	TCGA-77-6844-01	17801.8
lusc_tcga_pan_can_atlas_2018	TCGA-77-6845-01	39686.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-7138-01	36614.5
lusc_tcga_pan_can_atlas_2018	TCGA-77-7139-01	29324.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-7140-01	63715.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-7141-01	21470.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-7142-01	30873.7
lusc_tcga_pan_can_atlas_2018	TCGA-77-7335-01	32065.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-7337-01	46063.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-7338-01	22426.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-7463-01	47312.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-7465-01	32014.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-8007-01	28055.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-8008-01	13241.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-8009-01	45603.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-8128-01	22344.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-8130-01	23840.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-8131-01	13875.3
lusc_tcga_pan_can_atlas_2018	TCGA-77-8133-01	15701.1
lusc_tcga_pan_can_atlas_2018	TCGA-77-8136-01	45051.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-8138-01	37652.6
lusc_tcga_pan_can_atlas_2018	TCGA-77-8139-01	26381.8
lusc_tcga_pan_can_atlas_2018	TCGA-77-8140-01	31122.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-8143-01	36703.5
lusc_tcga_pan_can_atlas_2018	TCGA-77-8144-01	51779.8
lusc_tcga_pan_can_atlas_2018	TCGA-77-8145-01	18686.1
lusc_tcga_pan_can_atlas_2018	TCGA-77-8148-01	34226.6
lusc_tcga_pan_can_atlas_2018	TCGA-77-8150-01	19263
lusc_tcga_pan_can_atlas_2018	TCGA-77-8153-01	36088.7
lusc_tcga_pan_can_atlas_2018	TCGA-77-8154-01	39524.5
lusc_tcga_pan_can_atlas_2018	TCGA-77-8156-01	13416.1
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5FZ-01	13395.8
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G1-01	25157.9
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G3-01	29487.2
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G6-01	33696.3
